NUM_ORIGIN,NUM_SUB,AREA_ORIGIN,AREA_SUB,AREA_SUB_ORIGINAL,COMPRIMENTO_ORIGIN,COMPRIMENTO_SUB,LARGURA_ORIGIN,LARGURA_SUB,ALTURA_ORIGIN,ALTURA_SUB,CIRCULARIDADE_SUB,REGIAO_P,MEDIA_REGIAO_P,REGIAO_N,MEDIA_REGIAO_N,REGIAO_S,MEDIA_REGIAO_S,REGIAO_L,MEDIA_REGIAO_L,REGIAO_O,MEDIA_REGIAO_O,REGIAO_NO,MEDIA_REGIAO_NO,REGIAO_NL,MEDIA_REGIAO_NL,REGIAO_SO,MEDIA_REGIAO_SO,REGIAO_SL,MEDIA_REGIAO_SL,QTD_REGIOES
18,57,131072,2938,97.75848388671875,1024,113,512,113,256,26,0.21745656975061003,Claro,0.5718175629680055,Claro,0.8300884955752212,Cinza,0.8434309053778081,Claro,0.614010989010989,Cinza,0.5897435897435898,Cinza,0.5111111111111111,Claro,1.0,Cinza,0.7042735042735043,Cinza,0.7582417582417582,4
18,58,131072,777,99.40719604492188,1024,111,512,111,256,7,0.1425765381648228,Claro,0.8507078507078507,Claro,0.8738738738738738,Cinza,0.4774774774774775,Escuro,0.6545454545454545,Claro,0.9688311688311688,Claro,0.9818181818181818,Escuro,0.7333333333333333,Cinza,0.6121212121212121,Escuro,0.5515151515151515,4
18,59,131072,420,99.6795654296875,1024,60,512,60,256,7,0.14651571757352091,Claro,0.9714285714285714,Claro,0.9833333333333333,Cinza,0.6222222222222222,Claro,1.0,Claro,0.9952380952380953,Claro,0.9333333333333333,Claro,1.0,Claro,0.9444444444444444,Claro,0.9333333333333333,8
18,60,131072,105,99.91989135742188,1024,15,512,15,256,7,0.2620110447185391,Cinza,1.0,Iguais,0,Cinza,0.7777777777777778,Cinza,1.0,Cinza,0.6530612244897959,Iguais,0,Iguais,0,Escuro,1.0,Cinza,1.0,5
18,61,131072,160,99.8779296875,1024,10,512,10,256,16,0.4344504184529332,Claro,1.0,Iguais,0,Claro,0.925,Claro,0.875,Claro,1.0,Iguais,0,Iguais,0,Claro,1.0,Claro,0.875,6
19,1,131072,63,99.95193481445312,1024,9,512,9,256,7,0.3964314390960059,Claro,0.9682539682539683,Claro,0.8148148148148148,Claro,1.0,Claro,0.8214285714285714,Claro,0.6071428571428571,Claro,1.0,Cinza,0.9166666666666666,Cinza,0.5,Claro,1.0,7
19,2,131072,266,99.79705810546875,1024,19,512,19,256,14,0.5614044832604889,Cinza,0.6578947368421053,Cinza,1.0,Cinza,0.6691729323308271,Cinza,0.6904761904761905,Iguais,0,Iguais,0,Cinza,1.0,Iguais,0,Cinza,0.873015873015873,6
19,3,131072,40,99.969482421875,1024,5,512,5,256,8,0.49843716295359985,Cinza,0.575,Cinza,1.0,Cinza,0.9,Claro,0.5625,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.5,Cinza,1.0,8
19,4,131072,209,99.84054565429688,1024,19,512,19,256,11,0.4197274148536234,Cinza,0.7081339712918661,Cinza,1.0,Cinza,0.6210526315789474,Cinza,0.5454545454545454,Cinza,1.0,Cinza,1.0,Cinza,0.8666666666666667,Cinza,0.6222222222222222,Cinza,0.9555555555555556,9
19,5,131072,1590,98.78692626953125,1024,53,512,53,256,30,0.19219690113038454,Cinza,0.8220125786163522,Cinza,0.8238993710691824,Claro,0.4339622641509434,Cinza,0.8,Cinza,0.41923076923076924,Cinza,0.8923076923076924,Cinza,1.0,Cinza,0.8333333333333334,Cinza,1.0,8
19,6,131072,294,99.77569580078125,1024,21,512,21,256,14,0.2908496016735633,Cinza,0.7993197278911565,Cinza,0.9603174603174603,Cinza,0.6462585034013606,Cinza,0.5642857142857143,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.5714285714285714,Cinza,0.8857142857142857,9
19,7,131072,25,99.98092651367188,1024,5,512,5,256,5,0.7539822880916458,Claro,0.88,Claro,0.8,Claro,1.0,Claro,1.0,Claro,1.0,Claro,1.0,Cinza,0.5,Claro,0.75,Claro,1.0,8
19,8,131072,24,99.981689453125,1024,4,512,4,256,6,0.7539822368615503,Claro,0.9583333333333334,Claro,0.5833333333333334,Cinza,0.5,Claro,0.6666666666666666,Claro,0.9166666666666666,Cinza,0.5,Claro,0.6666666666666666,Cinza,1.0,Claro,1.0,6
19,9,131072,16,99.98779296875,1024,4,512,4,256,4,0.7073240359054433,Cinza,0.625,Claro,1.0,Cinza,0.75,Claro,0.625,Cinza,1.0,Claro,0.75,Claro,0.75,Cinza,1.0,Cinza,0.5,5
19,10,131072,9576,92.694091796875,1024,126,512,126,256,76,0.1404632614015992,Cinza,0.845655806182122,Iguais,0,Cinza,0.9657477025898078,Cinza,0.9951963241436925,Iguais,0,Iguais,0,Iguais,0,Iguais,0,Cinza,0.9883040935672515,4
19,11,131072,16,99.98779296875,1024,4,512,4,256,4,0.46239928276861136,Cinza,0.8125,Iguais,0,Claro,1.0,Claro,0.625,Cinza,1.0,Iguais,0,Iguais,0,Cinza,0.75,Cinza,0.5,4
19,12,131072,1887,98.56033325195312,1024,51,512,51,256,37,0.16885746157146403,Cinza,0.7180710121886592,Iguais,0,Cinza,0.7418300653594772,Cinza,0.8302702702702702,Iguais,0,Iguais,0,Iguais,0,Iguais,0,Cinza,0.9377777777777778,4
2,1,131072,480,99.6337890625,1024,32,512,32,256,15,0.3095167550824107,Cinza,0.85,Cinza,0.9866071428571429,Cinza,0.59375,Cinza,1.0,Iguais,0,Iguais,0,Cinza,1.0,Iguais,0,Cinza,1.0,6
2,2,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.9829545454545454,Cinza,0.9875,Cinza,1.0,Cinza,1.0,Cinza,0.9886363636363636,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
2,3,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.9829545454545454,Cinza,0.9875,Cinza,1.0,Cinza,1.0,Cinza,0.9886363636363636,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
2,4,131072,72,99.945068359375,1024,8,512,8,256,9,0.7130743802597294,Cinza,1.0,Cinza,0.96875,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.9375,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
2,5,131072,242,99.81536865234375,1024,22,512,22,256,11,0.6981317007977318,Cinza,0.9752066115702479,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
2,6,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Cinza,0.9679144385026738,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
2,7,131072,198,99.84893798828125,1024,18,512,18,256,11,0.7396377472185245,Cinza,0.9797979797979798,Cinza,1.0,Cinza,1.0,Cinza,0.9797979797979798,Cinza,1.0,Cinza,1.0,Cinza,0.9777777777777777,Cinza,1.0,Cinza,1.0,9
2,8,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.9829545454545454,Cinza,1.0,Cinza,1.0,Cinza,0.9772727272727273,Cinza,0.9886363636363636,Cinza,1.0,Cinza,0.975,Cinza,1.0,Cinza,1.0,9
2,9,131072,80,99.93896484375,1024,10,512,10,256,8,0.5906306195540105,Cinza,1.0,Cinza,0.975,Cinza,0.975,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.95,Cinza,1.0,9
2,10,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.9886363636363636,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
2,11,131072,176,99.86572265625,1024,16,512,16,256,11,0.758464070002474,Cinza,0.9886363636363636,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
2,12,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Cinza,0.9893048128342246,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
2,13,131072,128,99.90234375,1024,16,512,16,256,8,0.4363323243473025,Claro,0.78125,Claro,0.40625,Claro,0.515625,Cinza,0.65625,Cinza,0.828125,Claro,0.71875,Cinza,0.6875,Cinza,0.6875,Claro,0.84375,5
2,14,131072,6417,95.10421752929688,1024,93,512,93,256,69,0.35675575396415454,Cinza,0.6344086021505376,Cinza,0.7476280834914611,Cinza,0.9177735610373181,Cinza,0.5942028985507246,Cinza,0.982356647763075,Cinza,0.7794117647058824,Cinza,1.0,Cinza,1.0,Cinza,0.5294117647058824,9
2,15,131072,1444,98.8983154296875,1024,38,512,38,256,38,0.29588409064110366,Cinza,0.5138504155124654,Cinza,0.6339712918660287,Cinza,0.9210526315789473,Cinza,0.5484764542936288,Cinza,0.9362880886426593,Cinza,0.5645933014354066,Cinza,0.9090909090909091,Cinza,1.0,Claro,0.5290858725761773,8
2,16,131072,100,99.9237060546875,1024,25,512,25,256,4,0.17947218340565504,Cinza,0.82,Cinza,0.66,Cinza,0.76,Claro,0.6458333333333334,Cinza,1.0,Cinza,1.0,Cinza,0.5833333333333334,Cinza,1.0,Claro,0.9583333333333334,7
2,17,131072,48,99.96337890625,1024,12,512,12,256,4,0.34696703613602464,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.9166666666666666,Cinza,1.0,Cinza,1.0,Cinza,0.75,Cinza,1.0,9
2,18,131072,288,99.7802734375,1024,24,512,24,256,12,0.6981317007977318,Cinza,0.9791666666666666,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
2,19,131072,228,99.8260498046875,1024,19,512,19,256,12,0.7453518470535617,Cinza,0.9736842105263158,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
2,20,131072,16,99.98779296875,1024,4,512,4,256,4,0.6653153489910634,Cinza,0.75,Iguais,0,Cinza,1.0,Claro,0.875,Cinza,1.0,Iguais,0,Iguais,0,Cinza,1.0,Cinza,1.0,5
2,21,131072,851,99.35073852539062,1024,37,512,37,256,23,0.28498770117864103,Cinza,0.8472385428907168,Iguais,0,Cinza,1.0,Cinza,1.0,Iguais,0,Iguais,0,Iguais,0,Iguais,0,Cinza,1.0,4
2,22,131072,15,99.98855590820312,1024,5,512,5,256,3,0.21051524229715848,Claro,0.7333333333333333,Iguais,0,Claro,0.6,Claro,0.6666666666666666,Iguais,0,Iguais,0,Iguais,0,Iguais,0,Cinza,1.0,3
20,1,131072,169,99.87106323242188,1024,13,512,13,256,13,0.6692149826450335,Cinza,0.8994082840236687,Cinza,0.782051282051282,Cinza,0.9871794871794872,Cinza,1.0,Cinza,0.9615384615384616,Cinza,0.5833333333333334,Cinza,0.9166666666666666,Cinza,1.0,Cinza,1.0,9
20,2,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Cinza,0.9946524064171123,Cinza,1.0,Cinza,0.9882352941176471,Cinza,0.9886363636363636,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.975,Cinza,0.95,9
20,3,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Cinza,0.9946524064171123,Cinza,1.0,Cinza,0.9882352941176471,Cinza,0.9886363636363636,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.975,Cinza,0.95,9
20,4,131072,378,99.71160888671875,1024,18,512,18,256,21,0.694812977304409,Cinza,0.7724867724867724,Cinza,0.9611111111111111,Cinza,0.8944444444444445,Cinza,0.6984126984126984,Iguais,0,Iguais,0,Cinza,0.9888888888888889,Iguais,0,Cinza,1.0,6
20,5,131072,1134,99.13482666015625,1024,42,512,42,256,27,0.2796372291172573,Cinza,0.8844797178130511,Cinza,0.6263736263736264,Cinza,1.0,Cinza,1.0,Cinza,0.8095238095238095,Cinza,0.5018315018315018,Cinza,0.9230769230769231,Cinza,0.945054945054945,Cinza,0.989010989010989,9
20,6,131072,340,99.7406005859375,1024,20,512,20,256,17,0.5050139837903783,Cinza,0.711764705882353,Cinza,0.80625,Cinza,0.925,Cinza,0.8705882352941177,Cinza,0.9294117647058824,Cinza,0.6125,Cinza,0.6,Cinza,0.65,Cinza,1.0,9
20,7,131072,152,99.884033203125,1024,8,512,8,256,19,0.6128709497068877,Cinza,1.0,Cinza,0.9861111111111112,Cinza,0.9861111111111112,Cinza,0.9473684210526315,Iguais,0,Iguais,0,Cinza,0.8611111111111112,Iguais,0,Cinza,0.8611111111111112,6
20,8,131072,961,99.26681518554688,1024,31,512,31,256,31,0.7686721544247742,Escuro,0.8896982310093653,Escuro,0.9727047146401985,Escuro,0.9720430107526882,Escuro,0.9311827956989247,Escuro,0.8881720430107527,Escuro,0.958974358974359,Escuro,1.0,Escuro,0.9955555555555555,Escuro,0.9644444444444444,9
20,9,131072,56,99.957275390625,1024,8,512,8,256,7,0.5081286103014712,Cinza,0.9285714285714286,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
20,10,131072,80,99.93896484375,1024,10,512,10,256,8,0.42843316186471725,Escuro,0.95,Escuro,1.0,Escuro,1.0,Escuro,0.775,Escuro,1.0,Escuro,1.0,Escuro,1.0,Escuro,1.0,Escuro,1.0,9
20,11,131072,8,99.993896484375,1024,2,512,2,256,4,0.5342720998695372,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Iguais,0,Iguais,0,Cinza,1.0,Iguais,0,Cinza,1.0,6
21,1,131072,12,99.9908447265625,1024,3,512,3,256,4,0.41965856944386565,Cinza,0.5833333333333334,Cinza,0.5,Cinza,0.6666666666666666,Cinza,0.5,Cinza,0.5,Cinza,1.0,Cinza,0.5,Cinza,1.0,Cinza,0.5,9
21,2,131072,4,99.9969482421875,1024,4,512,4,256,1,0.5026548245743669,Cinza,1.0,Iguais,0,Iguais,0,Cinza,1.0,Cinza,1.0,Iguais,0,Iguais,0,Iguais,0,Iguais,0,3
21,3,131072,91,99.93057250976562,1024,13,512,13,256,7,0.5026548123831279,Cinza,0.6593406593406593,Claro,0.8974358974358975,Cinza,0.8205128205128205,Cinza,0.9285714285714286,Cinza,0.5238095238095238,Cinza,0.5,Cinza,0.9444444444444444,Cinza,0.5555555555555556,Escuro,0.5,7
21,4,131072,105,99.91989135742188,1024,35,512,35,256,3,0.1282457888582455,Claro,1.0,Claro,1.0,Claro,1.0,Claro,0.9411764705882353,Claro,1.0,Claro,1.0,Claro,0.5882352941176471,Claro,1.0,Claro,1.0,9
21,5,131072,130,99.90081787109375,1024,13,512,13,256,10,0.4644394177266881,Cinza,0.9538461538461539,Cinza,0.9846153846153847,Cinza,1.0,Cinza,1.0,Cinza,0.9333333333333333,Cinza,0.9666666666666667,Cinza,1.0,Cinza,0.8,Cinza,1.0,9
21,6,131072,300,99.7711181640625,1024,25,512,25,256,12,0.30423753566467204,Cinza,0.9266666666666666,Cinza,0.7466666666666667,Cinza,0.8333333333333334,Cinza,0.75,Cinza,1.0,Cinza,0.9722222222222222,Cinza,1.0,Cinza,1.0,Cinza,0.8333333333333334,9
21,7,131072,418,99.68109130859375,1024,22,512,22,256,19,0.4901261839324846,Cinza,0.8277511961722488,Escuro,0.6868686868686869,Cinza,1.0,Escuro,0.569377990430622,Cinza,1.0,Cinza,1.0,Cinza,0.6868686868686869,Cinza,1.0,Cinza,0.9494949494949495,7
21,8,131072,105,99.91989135742188,1024,15,512,15,256,7,0.2620110447185391,Cinza,1.0,Cinza,1.0,Cinza,0.7333333333333333,Cinza,1.0,Cinza,0.8775510204081632,Cinza,1.0,Cinza,0.8571428571428571,Escuro,0.9523809523809523,Cinza,1.0,8
21,9,131072,455,99.65286254882812,1024,35,512,35,256,13,0.3048807289183415,Cinza,0.9296703296703297,Cinza,0.6428571428571429,Cinza,0.7380952380952381,Cinza,0.7692307692307693,Escuro,0.5429864253393665,Cinza,0.803921568627451,Cinza,0.8333333333333334,Escuro,0.9509803921568627,Cinza,0.8333333333333334,7
21,10,131072,1221,99.06845092773438,1024,37,512,37,256,33,0.2098281984042442,Cinza,0.9574119574119574,Cinza,0.6773648648648649,Cinza,0.9915540540540541,Cinza,0.5723905723905723,Cinza,0.9983164983164983,Cinza,0.9652777777777778,Cinza,0.4895833333333333,Cinza,1.0,Cinza,0.9895833333333334,9
21,11,131072,11,99.99160766601562,1024,11,512,11,256,1,0.23998277214922029,Cinza,0.8181818181818182,Iguais,0,Iguais,0,Cinza,1.0,Iguais,0,Iguais,0,Iguais,0,Iguais,0,Iguais,0,2
21,12,131072,315,99.75967407226562,1024,15,512,15,256,21,0.49229049123821805,Cinza,0.8920634920634921,Escuro,0.4866666666666667,Cinza,0.9866666666666667,Cinza,0.5374149659863946,Cinza,1.0,Cinza,1.0,Cinza,0.5571428571428572,Cinza,1.0,Cinza,1.0,8
21,13,131072,16,99.98779296875,1024,16,512,16,256,1,0.17392900504303352,Cinza,1.0,Iguais,0,Iguais,0,Claro,0.75,Cinza,1.0,Iguais,0,Iguais,0,Iguais,0,Iguais,0,2
21,14,131072,475,99.63760375976562,1024,25,512,25,256,19,0.3621891523885167,Cinza,0.9789473684210527,Cinza,0.8888888888888888,Cinza,1.0,Cinza,0.9912280701754386,Cinza,0.9956140350877193,Cinza,0.5555555555555556,Cinza,0.6388888888888888,Cinza,1.0,Cinza,1.0,9
21,15,131072,11,99.99160766601562,1024,1,512,1,256,11,0.23998277214922029,Cinza,0.8181818181818182,Cinza,1.0,Cinza,0.8,Iguais,0,Iguais,0,Iguais,0,Iguais,0,Iguais,0,Iguais,0,3
21,16,131072,100,99.9237060546875,1024,10,512,10,256,10,0.28274332466749286,Cinza,1.0,Cinza,0.86,Cinza,0.98,Cinza,0.84,Cinza,0.96,Cinza,1.0,Escuro,1.0,Cinza,0.96,Cinza,0.96,8
21,17,131072,42,99.96795654296875,1024,14,512,14,256,3,0.45656363823796303,Claro,0.8571428571428571,Claro,0.8571428571428571,Claro,0.8571428571428571,Claro,0.9047619047619048,Claro,0.9523809523809523,Claro,0.8571428571428571,Claro,0.8571428571428571,Claro,0.8571428571428571,Claro,1.0,9
21,18,131072,24,99.981689453125,1024,3,512,3,256,8,0.3740423691747413,Cinza,0.9583333333333334,Cinza,1.0,Cinza,0.6666666666666666,Cinza,0.75,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
21,19,131072,300,99.7711181640625,1024,20,512,20,256,15,0.7693696294505615,Cinza,0.6466666666666666,Claro,0.725,Cinza,0.9285714285714286,Claro,0.5866666666666667,Claro,0.56,Claro,0.7,Claro,0.7,Cinza,0.8571428571428571,Claro,0.8285714285714286,3
21,20,131072,27,99.97940063476562,1024,3,512,3,256,9,0.3748067062021063,Cinza,0.8148148148148148,Iguais,0,Claro,1.0,Cinza,0.6666666666666666,Claro,0.5555555555555556,Iguais,0,Iguais,0,Claro,0.75,Claro,1.0,2
21,21,131072,130,99.90081787109375,1024,10,512,10,256,13,0.40172826136825057,Cinza,0.9076923076923077,Iguais,0,Cinza,0.7333333333333333,Cinza,0.5692307692307692,Cinza,0.8307692307692308,Iguais,0,Iguais,0,Cinza,1.0,Cinza,1.0,6
21,22,131072,324,99.7528076171875,1024,18,512,18,256,18,0.3736721805041752,Cinza,0.6450617283950617,Iguais,0,Cinza,0.9753086419753086,Cinza,0.8888888888888888,Cinza,0.8024691358024691,Iguais,0,Iguais,0,Cinza,1.0,Cinza,1.0,6
21,23,131072,14,99.98931884765625,1024,7,512,7,256,2,0.2574163962963035,Cinza,1.0,Iguais,0,Cinza,1.0,Cinza,0.6666666666666666,Cinza,1.0,Iguais,0,Iguais,0,Cinza,1.0,Claro,1.0,5
22,1,131072,221,99.83139038085938,1024,17,512,17,256,13,0.7714355293814936,Cinza,0.6108597285067874,Cinza,0.9803921568627451,Cinza,0.8627450980392157,Cinza,0.8942307692307693,Cinza,0.8461538461538461,Escuro,0.5416666666666666,Cinza,0.9791666666666666,Escuro,0.5833333333333334,Cinza,0.8125,7
22,2,131072,171,99.86953735351562,1024,19,512,19,256,9,0.4229067296669862,Cinza,0.935672514619883,Escuro,0.5263157894736842,Cinza,1.0,Escuro,0.5802469135802469,Cinza,1.0,Cinza,0.9444444444444444,Escuro,0.9722222222222222,Cinza,1.0,Cinza,0.8333333333333334,6
22,3,131072,209,99.84054565429688,1024,19,512,19,256,11,0.3088209123248444,Cinza,0.9760765550239234,Cinza,0.7052631578947368,Cinza,1.0,Cinza,1.0,Cinza,0.7662337662337663,Cinza,0.5428571428571428,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
22,4,131072,80,99.93896484375,1024,8,512,8,256,10,0.6437170095152344,Cinza,0.7875,Cinza,0.625,Cinza,0.875,Cinza,0.625,Cinza,1.0,Cinza,1.0,Escuro,1.0,Cinza,1.0,Cinza,0.8,8
23,1,131072,28,99.9786376953125,1024,14,512,14,256,2,0.20232000570975128,Cinza,0.9285714285714286,Cinza,0.7857142857142857,Cinza,1.0,Cinza,1.0,Cinza,0.7142857142857143,Cinza,0.7142857142857143,Cinza,1.0,Cinza,0.7142857142857143,Cinza,1.0,9
23,2,131072,228,99.8260498046875,1024,19,512,19,256,12,0.7453518470535617,Claro,0.5131578947368421,Claro,0.6140350877192983,Claro,0.631578947368421,Cinza,0.7407407407407407,Claro,0.8611111111111112,Claro,0.8333333333333334,Cinza,0.7592592592592593,Claro,0.6481481481481481,Claro,0.9444444444444444,7
23,3,131072,228,99.8260498046875,1024,19,512,19,256,12,0.7453518470535617,Claro,0.5131578947368421,Claro,0.6140350877192983,Claro,0.631578947368421,Cinza,0.7407407407407407,Claro,0.8611111111111112,Claro,0.8333333333333334,Cinza,0.7592592592592593,Claro,0.6481481481481481,Claro,0.9444444444444444,7
23,4,131072,407,99.68948364257812,1024,37,512,37,256,11,0.554960160595072,Cinza,0.7125307125307125,Cinza,0.772972972972973,Cinza,0.7567567567567568,Cinza,0.5707070707070707,Cinza,0.8484848484848485,Cinza,0.9444444444444444,Claro,0.6555555555555556,Cinza,0.9444444444444444,Claro,0.5333333333333333,7
23,5,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Cinza,0.7005347593582888,Cinza,0.9882352941176471,Claro,0.5882352941176471,Cinza,0.8863636363636364,Cinza,0.7840909090909091,Cinza,0.85,Cinza,0.9,Cinza,0.65,Cinza,0.6,8
23,6,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Cinza,0.7005347593582888,Cinza,0.9882352941176471,Claro,0.5882352941176471,Cinza,0.8863636363636364,Cinza,0.7840909090909091,Cinza,0.85,Cinza,0.9,Cinza,0.65,Cinza,0.6,8
23,7,131072,1992,98.480224609375,1024,83,512,83,256,24,0.2805664283381514,Cinza,0.9879518072289156,Cinza,0.9367469879518072,Cinza,0.9849397590361446,Cinza,0.9735772357723578,Cinza,0.9939024390243902,Cinza,0.9308943089430894,Cinza,0.975609756097561,Cinza,1.0,Cinza,0.9227642276422764,9
23,8,131072,216,99.835205078125,1024,18,512,18,256,12,0.7539822368615503,Cinza,0.7037037037037037,Cinza,0.7314814814814815,Claro,0.5185185185185185,Cinza,0.6851851851851852,Cinza,0.7777777777777778,Cinza,0.8888888888888888,Cinza,0.6851851851851852,Cinza,0.5925925925925926,Cinza,0.7592592592592593,8
23,9,131072,187,99.85733032226562,1024,17,512,17,256,11,0.7493339620169532,Cinza,0.6951871657754011,Cinza,0.8235294117647058,Claro,0.5294117647058824,Cinza,0.7386363636363636,Cinza,0.7613636363636364,Cinza,0.8,Cinza,0.7,Cinza,0.525,Cinza,0.775,8
23,10,131072,168,99.871826171875,1024,21,512,21,256,8,0.5046203047595526,Cinza,0.5,Claro,0.6547619047619048,Cinza,0.8809523809523809,Claro,0.675,Cinza,0.675,Cinza,0.725,Cinza,0.5,Cinza,0.8,Cinza,0.85,7
23,11,131072,258,99.80316162109375,1024,86,512,86,256,3,0.102326840629487,Cinza,0.7248062015503876,Cinza,0.7790697674418605,Cinza,0.9534883720930233,Cinza,0.6666666666666666,Cinza,0.9922480620155039,Cinza,1.0,Cinza,0.6976744186046512,Cinza,1.0,Cinza,0.6976744186046512,9
23,12,131072,234,99.82147216796875,1024,18,512,18,256,13,0.764966369344445,Cinza,0.7136752136752137,Cinza,0.8611111111111112,Claro,0.6851851851851852,Cinza,0.8461538461538461,Claro,0.6410256410256411,Cinza,0.7592592592592593,Cinza,0.7037037037037037,Claro,0.5740740740740741,Claro,0.5370370370370371,5
23,13,131072,98,99.92523193359375,1024,49,512,49,256,2,0.1183683506542867,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.9583333333333334,Cinza,1.0,9
23,14,131072,129,99.90158081054688,1024,43,512,43,256,3,0.19152431583794108,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.9523809523809523,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
23,15,131072,198,99.84893798828125,1024,18,512,18,256,11,0.7396377472185245,Cinza,0.98989898989899,Cinza,0.9888888888888889,Cinza,1.0,Cinza,1.0,Cinza,0.98989898989899,Cinza,1.0,Cinza,0.9111111111111111,Cinza,0.7777777777777778,Cinza,1.0,9
23,16,131072,54,99.95880126953125,1024,27,512,27,256,2,0.05920971111129611,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,0.8076923076923077,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,Cinza,1.0,9
23,17,131072,6090,95.35369873046875,1024,174,512,174,256,35,0.26968707878495946,Cinza,0.5921182266009852,Escuro,0.46816976127320953,Cinza,0.9922244759972955,Cinza,0.9921182266009853,Cinza,0.7813664596273292,Escuro,0.7736900780379041,Cinza,0.8196286472148541,Cinza,0.8712702472293266,Cinza,0.9945909398242055,7
23,18,131072,1792,98.6328125,1024,112,512,112,256,16,0.17603938632286179,Cinza,0.9386160714285714,Cinza,0.7433035714285714,Cinza,0.9944196428571429,Cinza,0.7734375,Cinza,0.9575892857142857,Cinza,0.625,Cinza,0.7767857142857143,Cinza,1.0,Cinza,0.7544642857142857,9
23,19,131072,17,99.98703002929688,1024,17,512,17,256,1,0.16483665157724225,Cinza,1.0,Iguais,0,Iguais,0,Cinza,1.0,Cinza,1.0,Iguais,0,Iguais,0,Iguais,0,Iguais,0,3
23,20,131072,128,99.90234375,1024,32,512,32,256,4,0.310280755910103,Claro,1.0,Claro,1.0,Claro,0.640625,Escuro,0.515625,Escuro,0.609375,Escuro,0.59375,Escuro,0.46875,Escuro,0.625,Escuro,0.5,3
23,21,131072,120,99.908447265625,1024,30,512,30,256,4,0.3261168844556878,Claro,1.0,Claro,1.0,Claro,0.6333333333333333,Claro,0.5333333333333333,Escuro,0.5166666666666667,Escuro,0.5,Claro,0.5333333333333333,Escuro,0.5333333333333333,Claro,0.4666666666666667,6
23,22,131072,165,99.87411499023438,1024,33,512,33,256,5,0.17811655672879825,Cinza,0.7090909090909091,Cinza,0.7575757575757576,Cinza,0.5909090909090909,Cinza,0.6125,Cinza,0.9125,Cinza,0.90625,Cinza,0.90625,Cinza,0.8125,Cinza,0.59375,9
