NUM_ORIGIN,NUM_SUB,NUM_SUB_SUB,AREA_ORIGIN,AREA_SUB,AREA_SUB_SUB,COMPRIMENTO_ORIGIN,COMPRIMENTO_SUB,COMPRIMENTO_SUB_SUB,LARGURA_ORIGIN,LARGURA_SUB,LARGURA_SUB_SUB,ALTURA_ORIGIN,ALTURA_SUB,ALTURA_SUB_SUB,CIRCULARIDADE_SUB,CIRCULARIDADE_SUB_SUB,AREA_SUB_ORIGINAL,AREA_SUBSUB_ORIGINAL,AREA_SUBSUB_SUB_IMAGEM,REGIAO_P,REGIAO_N,REGIAO_S,REGIAO_L,REGIAO_O,REGIAO_NO,REGIAO_NL,REGIAO_SO,REGIAO_SL,MEDIA_REGIAO_P,MEDIA_REGIAO_N,MEDIA_REGIAO_S,MEDIA_REGIAO_L,MEDIA_REGIAO_O,MEDIA_REGIAO_NO,MEDIA_REGIAO_NL,MEDIA_REGIAO_SO,MEDIA_REGIAO_SL
14,42,0,131072,252,0,2048,18,12.0,512,18,0,256,14,6,0,0.0,0.001922607421875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,42,1,131072,252,15,2048,18,12.485281229019165,512,18,3,256,14,5,0,0.24184352278519608,0.001922607421875,0.00011444091796875,0.05952380952380952,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,1.5555555555555556,2.5,1.0,0.8,0.8,0.5,0.5,0.5,0.3333333333333333
14,44,0,131072,612,144,2048,36,31.899494767189026,512,36,12,256,17,12,0,0.0061746487734263954,0.004669189453125,0.0010986328125,0.23529411764705882,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Escuro,Cinza,6.777777777777778,5.333333333333333,4.5,1.8333333333333333,6.0,8.5,1.0,2.2,0.5
14,44,1,131072,612,288,2048,36,50.38477599620819,512,36,18,256,17,16,0,0.01237517099412436,0.004669189453125,0.002197265625,0.47058823529411764,Cinza,Indefinido,Escuro,Cinza,Cinza,Indefinido,Indefinido,Cinza,Cinza,10.636363636363637,-1.0,1.875,10.153846153846153,7.722222222222222,-1.0,-1.0,4.0,2.5
14,50,0,131072,180,5,2048,15,8.828427076339722,512,15,1,256,12,5,0,0.0,0.001373291015625,3.814697265625e-05,0.027777777777777776,Cinza,Cinza,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,1.0,0.3333333333333333,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,52,0,131072,204,33,2048,17,24.485281229019165,512,17,3,256,12,11,0,0.04192081010288972,0.001556396484375,0.00025177001953125,0.16176470588235295,Cinza,Indefinido,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Cinza,3.5,-1.0,0.3333333333333333,1.6666666666666667,2.5,-1.0,-1.0,0.0,0.0
14,56,0,131072,1104,0,2048,46,8.0,512,46,4,256,24,0,0,0.0,0.0084228515625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,56,1,131072,1104,27,2048,46,17.656854152679443,512,46,3,256,24,9,0,0.0,0.0084228515625,0.00020599365234375,0.024456521739130436,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,2.75,5.0,0.5,1.75,1.6,1.0,1.5,0.0,0.0
14,56,2,131072,1104,1,2048,46,2.8284270763397217,512,46,1,256,24,1,0,0.0,0.0084228515625,7.62939453125e-06,0.0009057971014492754,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,56,3,131072,1104,0,2048,46,0.0,512,46,0,256,24,0,0,0,0.0084228515625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,56,4,131072,1104,55,2048,46,23.899494767189026,512,46,5,256,24,11,0,0.011000246777443285,0.0084228515625,0.00041961669921875,0.049818840579710144,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,3.909090909090909,4.8,0.6,4.2,7.0,2.25,3.0,0.5,0.3333333333333333
14,56,5,131072,1104,0,2048,46,12.0,512,46,6,256,24,0,0,0.0,0.0084228515625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,56,6,131072,1104,44,2048,46,27.656854152679443,512,46,4,256,24,11,0,0.0,0.0084228515625,0.000335693359375,0.03985507246376811,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Escuro,7.166666666666667,4.75,1.4,3.2,4.2,1.8,3.0,1.5,0.5
14,56,7,131072,1104,200,2048,46,47.31370830535889,512,46,20,256,24,10,0,0.0,0.0084228515625,0.00152587890625,0.18115942028985507,Cinza,Escuro,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,11.833333333333334,2.7142857142857144,11.0,8.166666666666666,14.142857142857142,1.8,3.0,7.0,4.4
14,56,8,131072,1104,25,2048,46,14.485281229019165,512,46,5,256,24,5,0,0.05989023280668573,0.0084228515625,0.00019073486328125,0.022644927536231884,Cinza,Indefinido,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Cinza,4.0,-1.0,1.8,1.3333333333333333,4.5,-1.0,-1.0,1.5,0.3333333333333333
14,56,9,131072,1104,10,2048,46,10.828427076339722,512,46,2,256,24,5,0,0.0,0.0084228515625,7.62939453125e-05,0.009057971014492754,Escuro,Indefinido,Escuro,Cinza,Escuro,Indefinido,Indefinido,Cinza,Cinza,2.0,-1.0,0.3333333333333333,2.0,2.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333
14,59,0,131072,400,0,2048,25,6.0,512,25,0,256,16,3,0,0.0,0.0030517578125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,59,1,131072,400,0,2048,25,6.0,512,25,0,256,16,3,0,0.0,0.0030517578125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,59,2,131072,400,16,2048,25,16.82842707633972,512,25,8,256,16,2,0,0.0,0.0030517578125,0.0001220703125,0.04,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,3.0,2.3333333333333335,3.0,3.5,1.75,0.75,1.5,0.6,1.0
14,60,0,131072,418,306,2048,22,51.31370830535889,512,22,18,256,19,17,0,0.06681455765389849,0.0031890869140625,0.0023345947265625,0.7320574162679426,Cinza,Cinza,Escuro,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,8.344827586206897,2.125,1.7142857142857142,9.571428571428571,-1.0,-1.0,1.5,-1.0,1.5
14,61,0,131072,980,60,2048,28,27.656854152679443,512,28,10,256,35,6,0,0.016428741835913308,0.007476806640625,0.000457763671875,0.061224489795918366,Cinza,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,6.555555555555555,5.8,5.8,2.1538461538461537,-1.0,-1.0,2.0,-1.0,2.0
14,61,1,131072,980,6,2048,28,4.828427076339722,512,28,3,256,35,2,0,0.0,0.007476806640625,4.57763671875e-05,0.006122448979591836,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,0.8,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
14,61,2,131072,980,99,2048,28,26.485281229019165,512,28,9,256,35,11,0,0.0,0.007476806640625,0.00075531005859375,0.10102040816326531,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,5.647058823529412,6.285714285714286,2.5294117647058822,3.4166666666666665,8.2,2.7142857142857144,3.8,2.375,6.333333333333333
14,61,3,131072,980,0,2048,28,2.0,512,28,1,256,35,0,0,0.0,0.007476806640625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,65,0,131072,352,45,2048,22,29.071067690849304,512,22,9,256,16,5,0,0.0074346050717944145,0.002685546875,0.00034332275390625,0.1278409090909091,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,2.9285714285714284,3.4,1.0,1.0,2.375,1.75,0.5,0.6,0.0
14,65,1,131072,352,0,2048,22,2.0,512,22,0,256,16,1,0,0.0,0.002685546875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,65,2,131072,352,0,2048,22,0.0,512,22,0,256,16,0,0,0,0.002685546875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,72,0,131072,442,14,2048,26,13.656854152679443,512,26,7,256,17,2,0,0.0,0.0033721923828125,0.0001068115234375,0.03167420814479638,Escuro,Escuro,Cinza,Escuro,Escuro,Escuro,Escuro,Escuro,Cinza,1.25,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0
14,72,1,131072,442,0,2048,26,14.0,512,26,7,256,17,0,0,0.0,0.0033721923828125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,72,2,131072,442,117,2048,26,36.14213538169861,512,26,9,256,17,13,0,0.10582174833870901,0.0033721923828125,0.00089263916015625,0.2647058823529412,Cinza,Indefinido,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Cinza,5.684210526315789,-1.0,8.75,3.0,6.375,-1.0,-1.0,3.0,3.75
14,77,0,131072,264,0,2048,22,6.0,512,22,3,256,12,0,0,0.0,0.00201416015625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,77,1,131072,264,0,2048,22,2.0,512,22,1,256,12,0,0,0.0,0.00201416015625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,78,0,131072,252,0,2048,21,6.0,512,21,3,256,12,0,0,0.0,0.001922607421875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,78,1,131072,252,0,2048,21,2.0,512,21,1,256,12,0,0,0.0,0.001922607421875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,79,0,131072,2128,0,2048,56,2.0,512,56,1,256,38,0,0,0.0,0.0162353515625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,79,1,131072,2128,13,2048,56,27.656854152679443,512,56,13,256,38,1,0,0.0,0.0162353515625,9.918212890625e-05,0.006109022556390977,Cinza,Indefinido,Indefinido,Cinza,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,1.7142857142857142,-1.0,-1.0,0.8,1.0,-1.0,-1.0,-1.0,-1.0
14,81,0,131072,176,36,2048,16,15.656854152679443,512,16,6,256,11,6,0,0.0,0.0013427734375,0.000274658203125,0.20454545454545456,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,3.3,3.4,2.2,1.25,1.8888888888888888,2.6666666666666665,1.0,2.5,0.5
14,82,0,131072,176,36,2048,16,15.656854152679443,512,16,6,256,11,6,0,0.0,0.0013427734375,0.000274658203125,0.20454545454545456,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,3.3,3.4,2.2,1.25,1.8888888888888888,2.6666666666666665,1.0,2.5,0.5
14,84,0,131072,396,153,2048,36,38.485281229019165,512,36,17,256,11,9,0,0.0,0.003021240234375,0.00116729736328125,0.38636363636363635,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,7.6,2.6666666666666665,2.2857142857142856,1.3333333333333333,8.5,2.3333333333333335,0.0,1.75,0.0
14,85,0,131072,44,0,2048,22,2.0,512,22,0,256,2,1,0,0.0,0.000335693359375,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,86,0,131072,220,6,2048,20,7.656854152679443,512,20,2,256,11,3,0,0.0,0.001678466796875,4.57763671875e-05,0.02727272727272727,Escuro,Escuro,Escuro,Cinza,Escuro,Escuro,Cinza,Escuro,Cinza,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0
14,88,0,131072,529,6,2048,23,8.828427076339722,512,23,3,256,23,2,0,0.8061450660379307,0.00403594970703125,4.57763671875e-05,0.011342155009451797,Cinza,Cinza,Cinza,Escuro,Cinza,Cinza,Cinza,Cinza,Cinza,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
14,88,1,131072,529,9,2048,23,7.656854152679443,512,23,3,256,23,3,0,0.8573716241035623,0.00403594970703125,6.866455078125e-05,0.017013232514177693,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,1.2,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
15,1,0,131072,918,36,2048,34,15.899494767189026,512,34,6,256,27,6,0,0.07456490602572753,0.0070037841796875,0.000274658203125,0.0392156862745098,Escuro,Cinza,Claro,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Claro,2.5,5.666666666666667,2.3333333333333335,1.7,-1.0,-1.0,1.0,-1.0,1.6666666666666667
15,1,1,131072,918,304,2048,34,48.76955199241638,512,34,19,256,27,16,0,0.02641692943977885,0.0070037841796875,0.0023193359375,0.3311546840958606,Cinza,Indefinido,Cinza,Claro,Claro,Indefinido,Indefinido,Claro,Cinza,5.28,-1.0,5.64,13.0,10.6,-1.0,-1.0,3.0,10.5
15,5,0,131072,209,56,2048,19,21.656854152679443,512,19,8,256,11,7,0,0.0,0.00159454345703125,0.00042724609375,0.2679425837320574,Claro,Indefinido,Cinza,Claro,Cinza,Indefinido,Indefinido,Cinza,Cinza,5.75,-1.0,4.6,1.6666666666666667,2.857142857142857,-1.0,-1.0,1.5714285714285714,1.0
15,6,0,131072,962,182,2048,37,37.65685415267944,512,37,14,256,26,13,0,0.0,0.0073394775390625,0.0013885498046875,0.1891891891891892,Claro,Cinza,Claro,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,9.8,3.7222222222222223,3.0,15.0,-1.0,-1.0,4.111111111111111,-1.0,2.0
15,6,1,131072,962,50,2048,37,38.24264061450958,512,37,10,256,26,5,0,0.004296196370924533,0.0073394775390625,0.0003814697265625,0.05197505197505198,Claro,Indefinido,Cinza,Cinza,Escuro,Indefinido,Indefinido,Cinza,Cinza,19.5,-1.0,3.1666666666666665,2.8,2.75,-1.0,-1.0,3.0,1.25
15,9,0,131072,169,100,2048,13,27.656854152679443,512,13,10,256,13,10,0,0.0,0.00128936767578125,0.000762939453125,0.591715976331361,Claro,Claro,Cinza,Claro,Indefinido,Indefinido,Claro,Indefinido,Claro,5.357142857142857,6.333333333333333,1.75,7.25,-1.0,-1.0,1.6666666666666667,-1.0,1.0
15,12,0,131072,8840,7904,2048,104,265.4041088819504,512,104,104,256,85,76,0,0.008295594836313811,0.06744384765625,0.060302734375,0.8941176470588236,Claro,Claro,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,89.60416666666667,37.75,4.090909090909091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,2,0,131072,252,0,2048,42,10.0,512,42,0,256,6,5,0,0.0,0.001922607421875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,3,0,131072,152,0,2048,38,6.0,512,38,0,256,4,3,0,0.0,0.00115966796875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,6,0,131072,156,0,2048,13,6.0,512,13,3,256,12,0,0,0.0,0.001190185546875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,13,0,131072,903,84,2048,43,51.55634891986847,512,43,12,256,21,7,0,0.0023638262978665035,0.00688934326171875,0.000640869140625,0.09302325581395349,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,3.25,5.833333333333333,1.2222222222222223,5.857142857142857,2.9285714285714284,1.2142857142857142,4.333333333333333,0.8333333333333334,1.0
16,13,1,131072,903,0,2048,43,0.0,512,43,0,256,21,0,0,0,0.00688934326171875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,13,2,131072,903,30,2048,43,22.14213538169861,512,43,5,256,21,6,0,0.07689394011682371,0.00688934326171875,0.0002288818359375,0.03322259136212625,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,Cinza,1.2608695652173914,7.0,1.4,2.2,2.2,2.5,2.5,1.25,0.8333333333333334
16,17,0,131072,2300,245,2048,50,102.14213538169861,512,50,49,256,46,5,0,0.0012044811232690897,0.017547607421875,0.00186920166015625,0.10652173913043478,Cinza,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,5.083333333333333,8.818181818181818,2.9393939393939394,0.6666666666666666,-1.0,-1.0,0.3333333333333333,-1.0,0.3333333333333333
16,17,1,131072,2300,1548,2048,50,113.09545290470123,512,50,43,256,46,36,0,0.023088059771382157,0.017547607421875,0.011810302734375,0.6730434782608695,Cinza,Indefinido,Cinza,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,Cinza,12.726027397260275,-1.0,6.3088235294117645,16.733333333333334,-1.0,-1.0,-1.0,-1.0,1.7567567567567568
17,7,0,131072,285,0,2048,19,14.0,512,19,0,256,15,7,0,0.0,0.00217437744140625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17,19,0,131072,378,40,2048,18,26.242640614509583,512,18,4,256,21,10,0,0.6660206007803557,0.0028839111328125,0.00030517578125,0.10582010582010581,Escuro,Escuro,Escuro,Cinza,Escuro,Escuro,Cinza,Escuro,Escuro,1.1818181818181819,4.666666666666667,2.375,1.125,6.333333333333333,3.0,3.0,3.0,1.0
18,5,0,131072,288,16,2048,18,16.82842707633972,512,18,8,256,16,2,0,0.0,0.002197265625,0.0001220703125,0.05555555555555555,Cinza,Claro,Cinza,Claro,Indefinido,Indefinido,Claro,Indefinido,Cinza,2.3333333333333335,3.5,2.3333333333333335,2.3333333333333335,-1.0,-1.0,0.75,-1.0,0.5
18,6,0,131072,1533,10,2048,73,21.656854152679443,512,73,10,256,21,1,0,0.0,0.01169586181640625,7.62939453125e-05,0.006523157208088715,Cinza,Indefinido,Indefinido,Cinza,Claro,Indefinido,Indefinido,Indefinido,Indefinido,1.2857142857142858,-1.0,-1.0,1.0,0.6,-1.0,-1.0,-1.0,-1.0
18,20,0,131072,752,184,2048,47,52.14213538169861,512,47,23,256,16,8,0,0.0,0.0057373046875,0.00140380859375,0.24468085106382978,Claro,Claro,Escuro,Cinza,Indefinido,Indefinido,Claro,Indefinido,Cinza,4.818181818181818,8.777777777777779,1.75,2.135135135135135,-1.0,-1.0,3.75,-1.0,0.8333333333333334
18,31,0,131072,2560,247,2048,64,47.79898953437805,512,64,19,256,40,13,0,0.0,0.01953125,0.00188446044921875,0.096484375,Escuro,Escuro,Escuro,Escuro,Indefinido,Indefinido,Escuro,Indefinido,Escuro,5.590909090909091,9.416666666666666,1.125,4.64,-1.0,-1.0,2.2083333333333335,-1.0,0.8
18,32,0,131072,58,0,2048,29,2.0,512,29,0,256,2,1,0,0.0,0.0004425048828125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,33,0,131072,69,0,2048,23,4.0,512,23,0,256,3,2,0,0.0,0.00052642822265625,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,42,0,131072,384,12,2048,24,10.828427076339722,512,24,2,256,16,6,0,0.0,0.0029296875,9.1552734375e-05,0.03125,Escuro,Cinza,Escuro,Escuro,Escuro,Cinza,Cinza,Escuro,Escuro,2.75,2.5,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.0,0.0,0.0
18,42,1,131072,384,0,2048,24,10.0,512,24,5,256,16,0,0,0.0,0.0029296875,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,48,0,131072,350,180,2048,14,38.485281229019165,512,14,12,256,25,15,0,0.0,0.0026702880859375,0.001373291015625,0.5142857142857142,Cinza,Cinza,Escuro,Cinza,Indefinido,Indefinido,Escuro,Indefinido,Cinza,5.0,6.714285714285714,0.8333333333333334,4.2,-1.0,-1.0,6.5,-1.0,0.5
18,50,0,131072,264,75,2048,22,32.24264061450958,512,22,15,256,12,5,0,0.006043919389165547,0.00201416015625,0.00057220458984375,0.2840909090909091,Escuro,Escuro,Escuro,Escuro,Escuro,Escuro,Escuro,Escuro,Escuro,24.666666666666668,7.25,3.5,1.3333333333333333,14.5,5.5,0.3333333333333333,2.5,0.0
18,50,1,131072,264,63,2048,22,20.82842707633972,512,22,7,256,12,9,0,0.0,0.00201416015625,0.00048065185546875,0.23863636363636365,Escuro,Escuro,Escuro,Escuro,Indefinido,Indefinido,Escuro,Indefinido,Escuro,20.666666666666668,6.5,2.0,8.666666666666666,-1.0,-1.0,2.5,-1.0,1.0
18,51,0,131072,76,0,2048,19,6.0,512,19,0,256,4,3,0,0.0,0.000579833984375,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,54,0,131072,1380,0,2048,46,6.0,512,46,0,256,30,3,0,0.0,0.010528564453125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,54,1,131072,1380,0,2048,46,2.0,512,46,1,256,30,0,0,0.0,0.010528564453125,0.0,0.0,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,Indefinido,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,54,2,131072,1380,8,2048,46,8.828427076339722,512,46,4,256,30,2,0,0.0,0.010528564453125,6.103515625e-05,0.005797101449275362,Escuro,Escuro,Cinza,Escuro,Indefinido,Indefinido,Escuro,Indefinido,Escuro,1.4,0.75,1.5,0.5,-1.0,-1.0,0.0,-1.0,0.0
18,54,3,131072,1380,234,2048,46,44.041630148887634,512,46,13,256,30,18,0,0.009717943104781293,0.010528564453125,0.0017852783203125,0.16956521739130434,Cinza,Escuro,Cinza,Cinza,Cinza,Cinza,Escuro,Escuro,Cinza,7.285714285714286,6.230769230769231,2.6666666666666665,3.2222222222222223,5.277777777777778,3.125,3.4,2.5,0.5
18,55,0,131072,437,4,2048,23,4.828427076339722,512,23,2,256,19,2,0,0.0,0.00333404541015625,3.0517578125e-05,0.009153318077803204,Cinza,Cinza,Escuro,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Escuro,1.0,0.5,0.5,0.3333333333333333,-1.0,-1.0,0.0,-1.0,0.0
18,57,0,131072,2938,11,2048,113,23.656854152679443,512,113,11,256,26,1,0,0.0,0.0224151611328125,8.392333984375e-05,0.0037440435670524166,Cinza,Indefinido,Indefinido,Cinza,Cinza,Indefinido,Indefinido,Indefinido,Indefinido,2.0,-1.0,-1.0,1.3333333333333333,1.0,-1.0,-1.0,-1.0,-1.0
18,59,0,131072,420,24,2048,60,13.656854152679443,512,60,4,256,7,6,0,0.0,0.003204345703125,0.00018310546875,0.05714285714285714,Claro,Indefinido,Claro,Claro,Claro,Indefinido,Indefinido,Claro,Claro,4.6,-1.0,0.6,2.75,5.5,-1.0,-1.0,0.5,0.3333333333333333
18,61,0,131072,160,18,2048,10,18.82842707633972,512,10,9,256,16,2,0,0.0,0.001220703125,0.0001373291015625,0.1125,Claro,Claro,Claro,Claro,Indefinido,Indefinido,Claro,Indefinido,Claro,4.25,4.0,2.0,0.3333333333333333,-1.0,-1.0,0.0,-1.0,0.0
19,5,0,131072,1590,81,2048,53,23.071067690849304,512,53,9,256,30,9,0,0.03541324599689558,0.0121307373046875,0.00061798095703125,0.0509433962264151,Cinza,Escuro,Cinza,Escuro,Indefinido,Indefinido,Cinza,Indefinido,Escuro,7.5,2.7777777777777777,2.6666666666666665,5.5,-1.0,-1.0,2.5,-1.0,1.0
19,5,1,131072,1590,432,2048,53,62.08326029777527,512,53,24,256,30,18,0,0.02608259629449568,0.0121307373046875,0.0032958984375,0.27169811320754716,Cinza,Cinza,Cinza,Cinza,Indefinido,Indefinido,Cinza,Indefinido,Cinza,9.35483870967742,8.26923076923077,2.6666666666666665,7.962962962962963,-1.0,-1.0,3.242424242424242,-1.0,1.2222222222222223
